season,index,celebrity_name,week,ADCI_actual,ADCI_rule1,ADCI_rule2,ADCI_rule4
6,57,Kristi Yamaguchi,1,15.281940176009428,15.88819977058219,15.281940176009428,15.281940176009428
6,58,Monica Seles,1,80.10211364761182,83.2798956821639,80.10211364761182,80.10211364761182
6,59,Penn Jillette,1,15.652900545109421,16.2738767450597,15.652900545109421,15.652900545109421
6,60,Adam Carolla,1,77.73780064999974,80.82178651581498,15.54756012999995,77.73780064999974
6,61,Mario,1,15.956567884198375,16.58959106481738,15.956567884198375,15.956567884198375
6,50,Cristian de la Fuente,2,15.513801256896793,16.1292591602757,15.513801256896793,15.513801256896793
6,51,Steve Guttenberg,2,15.594966339561717,16.213644194696954,15.594966339561717,15.594966339561717
6,52,Priscilla Presley,2,15.336333041000906,15.944750489609055,15.336333041000906,15.336333041000906
6,53,Marlee Matlin,2,15.345667499196928,15.954455261049096,15.345667499196928,15.345667499196928
6,54,Shannon Elizabeth,2,15.860996565903621,16.49022827580524,15.860996565903621,15.860996565903621
6,55,Marissa Jaret Winokur,2,15.340993991130162,15.949596347263348,15.340993991130162,15.340993991130162
6,56,Jason Taylor,2,15.855691294935214,16.484712536048885,15.855691294935214,15.855691294935214
6,57,Kristi Yamaguchi,2,16.014286327975164,16.649599293786395,16.014286327975164,16.014286327975164
6,58,Monica Seles,2,16.108773673700988,83.73917553631266,16.108773673700988,80.54386836850493
6,59,Penn Jillette,2,15.673221908415574,16.295004290129246,15.673221908415574,15.673221908415574
6,60,Adam Carolla,2,15.494503606025903,16.109195939990293,15.494503606025903,15.494503606025903
6,61,Mario,2,15.331160489370768,15.939372734384477,15.331160489370768,15.331160489370768
6,50,Cristian de la Fuente,3,15.556346917400305,16.173492676809968,15.556346917400305,15.556346917400305
6,51,Steve Guttenberg,3,15.642086489303116,16.262633677948983,15.642086489303116,15.642086489303116
6,52,Priscilla Presley,3,15.765532249583986,16.390976733711817,15.765532249583986,15.765532249583986
6,53,Marlee Matlin,3,15.786995126354167,16.413291077954007,15.786995126354167,15.786995126354167
6,54,Shannon Elizabeth,3,16.00679469082151,16.64181045111753,16.00679469082151,16.00679469082151
6,55,Marissa Jaret Winokur,3,78.69859583241121,81.82069801664198,15.73971916648224,78.69859583241121
6,56,Jason Taylor,3,15.65078315020781,16.271675349634602,15.65078315020781,15.65078315020781
6,57,Kristi Yamaguchi,3,15.366841641757063,15.97646941652226,15.366841641757063,15.366841641757063
6,60,Adam Carolla,3,15.759249819789703,16.38444506963863,15.759249819789703,15.759249819789703
6,61,Mario,3,17.278490252921646,17.963956258868354,17.278490252921646,17.278490252921646
6,50,Cristian de la Fuente,4,16.590792528401895,17.248976439349274,16.590792528401895,16.590792528401895
6,52,Priscilla Presley,4,15.303676852106543,15.910798776219023,15.303676852106543,15.303676852106543
6,53,Marlee Matlin,4,15.907453539122246,16.538528273235727,15.907453539122246,15.907453539122246
6,54,Shannon Elizabeth,4,15.524071130680362,16.139936456771608,15.524071130680362,15.524071130680362
6,55,Marissa Jaret Winokur,4,15.395592010395598,16.00636035937021,15.395592010395598,15.395592010395598
6,56,Jason Taylor,4,15.308339174882372,15.915646060975025,15.308339174882372,15.308339174882372
6,57,Kristi Yamaguchi,4,15.328792589331758,15.936910895872922,15.328792589331758,15.328792589331758
6,60,Adam Carolla,4,15.871570172644182,82.50610677420991,79.35785086322092,79.35785086322092
6,61,Mario,4,16.165887476864665,16.80721470853507,16.165887476864665,16.165887476864665
6,50,Cristian de la Fuente,5,15.823160488272384,16.45089117900885,15.823160488272384,15.823160488272384
6,52,Priscilla Presley,5,15.844673665170081,82.36628909433496,79.2233683258504,79.2233683258504
6,53,Marlee Matlin,5,15.91638565539643,16.54781474119096,15.91638565539643,15.91638565539643
6,54,Shannon Elizabeth,5,15.579012315954879,16.197057248845148,15.579012315954879,15.579012315954879
6,55,Marissa Jaret Winokur,5,15.636735111693161,16.2570700024251,15.636735111693161,15.636735111693161
6,56,Jason Taylor,5,16.348917194211612,16.99750551452361,16.348917194211612,16.348917194211612
6,57,Kristi Yamaguchi,5,16.49368328291844,17.14801471105814,16.49368328291844,16.49368328291844
6,61,Mario,5,17.670935497304356,18.371970448817606,17.670935497304356,17.670935497304356
6,50,Cristian de la Fuente,6,15.663690328260738,16.285094576579446,15.663690328260738,15.663690328260738
6,53,Marlee Matlin,6,16.472472716542292,85.62981343388265,82.36236358271147,82.36236358271147
6,54,Shannon Elizabeth,6,15.459188888660295,16.072480229950592,15.459188888660295,15.459188888660295
6,55,Marissa Jaret Winokur,6,15.304246484558718,15.911391006923484,15.304246484558718,15.304246484558718
6,56,Jason Taylor,6,15.584569765338019,16.202835171346955,15.584569765338019,15.584569765338019
6,57,Kristi Yamaguchi,6,15.682100266442344,16.304234867159344,15.682100266442344,15.682100266442344
6,61,Mario,6,16.590687711766964,17.248867464466773,16.590687711766964,16.590687711766964
6,50,Cristian de la Fuente,7,78.75187907360645,81.87609509127935,15.75037581472129,78.75187907360645
6,54,Shannon Elizabeth,7,17.929783884610114,18.641087775573222,17.929783884610114,17.929783884610114
6,55,Marissa Jaret Winokur,7,15.856143949374943,16.485183148031563,15.856143949374943,15.856143949374943
6,56,Jason Taylor,7,15.57644554475355,16.194388649626568,15.57644554475355,15.57644554475355
6,57,Kristi Yamaguchi,7,15.647858208983417,16.268634371201557,15.647858208983417,15.647858208983417
6,61,Mario,7,16.668579735024228,17.329849591853254,16.668579735024228,16.668579735024228
6,50,Cristian de la Fuente,8,15.613959625794681,16.233390975700782,15.613959625794681,15.613959625794681
6,55,Marissa Jaret Winokur,8,79.61754711014221,82.77610559656058,79.61754711014221,15.923509422028442
6,56,Jason Taylor,8,15.298737308165913,15.905663272480597,15.298737308165913,15.298737308165913
6,57,Kristi Yamaguchi,8,16.28508790573261,16.93114401363509,16.28508790573261,16.28508790573261
6,61,Mario,8,15.2938923751664,15.90062613305427,15.2938923751664,15.2938923751664
6,50,Cristian de la Fuente,9,16.922975579586762,17.594337736202938,16.922975579586762,16.922975579586762
6,55,Marissa Jaret Winokur,9,16.004520097865402,83.19722810666835,80.022600489327,80.022600489327
6,56,Jason Taylor,9,15.332503708319054,15.94076924102828,15.332503708319054,15.332503708319054
6,57,Kristi Yamaguchi,9,17.664701599402065,18.36548924197605,17.664701599402065,17.664701599402065
6,50,Cristian de la Fuente,10,15.85182973756735,82.40348892188011,79.25914868783676,79.25914868783676
6,56,Jason Taylor,10,16.41406017919966,17.065232828413173,16.41406017919966,16.41406017919966
6,57,Kristi Yamaguchi,10,17.037117887049096,17.713008255937314,17.037117887049096,17.037117887049096
7,62,Ted McGinley,1,15.463247431697496,16.076699782036908,15.463247431697496,15.463247431697496
7,63,Cloris Leachman,1,15.292865407553224,15.89955842395398,15.292865407553224,15.292865407553224
7,64,Susan Lucci,1,15.7328324090666,16.356979636967385,15.7328324090666,15.7328324090666
7,65,Cody Linley,1,15.78011521100808,16.406138225098655,15.78011521100808,15.78011521100808
7,66,Misty May-Treanor,1,15.540694569210912,16.15721937433348,15.540694569210912,15.540694569210912
7,67,Maurice Greene,1,15.596570104781382,16.215311583909433,15.596570104781382,15.596570104781382
7,68,Warren Sapp,1,16.99574842073725,17.669997595144597,16.99574842073725,16.99574842073725
7,69,Jeffrey Ross,1,15.466081797199518,80.39823295730169,15.466081797199518,15.466081797199518
7,70,Toni Braxton,1,15.297304090329675,15.904173196545562,15.297304090329675,15.297304090329675
7,71,Lance Bass,1,15.659988697780342,16.281246096355602,15.659988697780342,15.659988697780342
7,72,Kim Kardashian,1,15.608383039009011,16.227593156584344,15.608383039009011,15.608383039009011
7,73,Rocco DiSpirito,1,15.980760015405046,16.614742937489353,15.980760015405046,15.980760015405046
7,74,Brooke Burke,1,16.02282244809283,16.65847405576904,16.02282244809283,16.02282244809283
7,63,Cloris Leachman,2,77.80006667630701,16.17730454747224,15.560013335261402,15.560013335261402
7,64,Susan Lucci,2,16.158700206643918,16.799742307533812,16.158700206643918,16.158700206643918
7,65,Cody Linley,2,15.40656451170251,16.017768157774032,15.40656451170251,15.40656451170251
7,66,Misty May-Treanor,2,15.654226057215146,16.275254842401495,15.654226057215146,15.654226057215146
7,67,Maurice Greene,2,15.63503051428915,16.255297780850384,15.63503051428915,15.63503051428915
7,68,Warren Sapp,2,15.518673669527578,16.134324869495277,15.518673669527578,15.518673669527578
7,70,Toni Braxton,2,16.385709763068196,17.035757704843267,16.385709763068196,16.385709763068196
7,71,Lance Bass,2,15.801729558310237,16.42861004895689,15.801729558310237,15.801729558310237
7,72,Kim Kardashian,2,17.18856314659132,17.870461596953003,17.18856314659132,17.18856314659132
7,73,Rocco DiSpirito,2,15.665177012699077,16.286640240224255,15.665177012699077,15.665177012699077
7,74,Brooke Burke,2,16.165471474594085,16.806782202773114,16.165471474594085,16.165471474594085
7,63,Cloris Leachman,3,76.40070233624803,79.4316433221421,76.40070233624803,76.40070233624803
7,64,Susan Lucci,3,15.386010133520333,15.996398353746716,15.386010133520333,15.386010133520333
7,65,Cody Linley,3,15.326077453013474,15.93408804565021,15.326077453013474,15.326077453013474
7,67,Maurice Greene,3,15.57288879248198,16.190690795167363,15.57288879248198,15.57288879248198
7,68,Warren Sapp,3,16.00246616277506,16.637310203274488,16.00246616277506,16.00246616277506
7,70,Toni Braxton,3,15.39649634741694,16.007300572922254,15.39649634741694,15.39649634741694
7,71,Lance Bass,3,16.002384269649845,16.637225061314872,16.002384269649845,16.002384269649845
7,73,Rocco DiSpirito,3,15.306635302903013,15.913874593603753,15.306635302903013,15.306635302903013
7,74,Brooke Burke,3,15.344236990232687,15.95296800145145,15.344236990232687,15.344236990232687
7,63,Cloris Leachman,4,15.43874589656771,16.05122623088146,15.43874589656771,15.43874589656771
7,64,Susan Lucci,4,16.939032958690667,17.611032137833647,16.939032958690667,16.939032958690667
7,65,Cody Linley,4,15.699013641022654,16.32181922300891,15.699013641022654,15.699013641022654
7,67,Maurice Greene,4,17.00018219309368,17.674607262511753,17.00018219309368,17.00018219309368
7,68,Warren Sapp,4,16.239792265964642,16.884051421655208,16.239792265964642,16.239792265964642
7,70,Toni Braxton,4,15.772308395237422,16.398021700160868,15.772308395237422,15.772308395237422
7,71,Lance Bass,4,15.773275914475802,16.399027602471975,15.773275914475802,15.773275914475802
7,73,Rocco DiSpirito,4,77.53120685288188,16.12139936088385,77.53120685288188,77.53120685288188
7,74,Brooke Burke,4,16.649310085022552,17.309815483277404,16.649310085022552,16.649310085022552
7,63,Cloris Leachman,5,78.49195042711943,81.6058546496916,78.49195042711943,78.49195042711943
7,64,Susan Lucci,5,15.762271781782344,16.387586917812698,15.762271781782344,15.762271781782344
7,65,Cody Linley,5,15.691902694490292,16.31442617358175,15.691902694490292,15.691902694490292
7,67,Maurice Greene,5,15.464903474798389,16.078421523079772,15.464903474798389,15.464903474798389
7,68,Warren Sapp,5,16.147749463404125,16.788357130375267,16.147749463404125,16.147749463404125
7,70,Toni Braxton,5,15.705968964103265,16.32905047514711,15.705968964103265,15.705968964103265
7,71,Lance Bass,5,80.77780329011368,83.98239103938536,16.155560658022736,16.155560658022736
7,74,Brooke Burke,5,16.029086058158708,16.664986153504373,16.029086058158708,16.029086058158708
7,63,Cloris Leachman,6,83.98193435673996,87.31363523294695,83.98193435673996,83.98193435673996
7,64,Susan Lucci,6,15.7322054628593,16.35632781877727,15.7322054628593,15.7322054628593
7,65,Cody Linley,6,15.766281356937837,16.391755559381235,15.766281356937837,15.766281356937837
7,67,Maurice Greene,6,16.539545179905495,17.19569602460837,16.539545179905495,16.539545179905495
7,68,Warren Sapp,6,15.762364065463652,16.387682862538778,15.762364065463652,15.762364065463652
7,71,Lance Bass,6,16.344788645289995,16.993213179304796,16.344788645289995,16.344788645289995
7,74,Brooke Burke,6,16.503563300452008,17.158286685068123,16.503563300452008,16.503563300452008
7,64,Susan Lucci,7,15.984843023650027,16.618987925358304,15.984843023650027,15.984843023650027
7,65,Cody Linley,7,15.653650978306008,16.274656949170204,15.653650978306008,15.653650978306008
7,67,Maurice Greene,7,15.36529334784904,15.97485969925921,15.36529334784904,15.36529334784904
7,68,Warren Sapp,7,78.425695463734,16.307394248680097,15.6851390927468,78.425695463734
7,71,Lance Bass,7,17.07409347168367,17.75145072257061,17.07409347168367,17.07409347168367
7,74,Brooke Burke,7,16.445340232693987,17.097753812858105,16.445340232693987,16.445340232693987
7,65,Cody Linley,8,80.67723322165148,83.8778311916,16.135446644330294,80.67723322165148
7,67,Maurice Greene,8,77.5286975148824,16.120877583374337,77.5286975148824,77.5286975148824
7,68,Warren Sapp,8,15.463629638841015,16.07709715196376,15.463629638841015,15.463629638841015
7,71,Lance Bass,8,16.266552541916766,16.911873321580636,16.266552541916766,16.266552541916766
7,74,Brooke Burke,8,15.354397396344325,15.963531487513603,15.354397396344325,15.354397396344325
7,65,Cody Linley,9,82.62084445256967,85.89854866317167,82.62084445256967,82.62084445256967
7,68,Warren Sapp,9,16.184936618717497,16.827019561042675,16.184936618717497,16.184936618717497
7,71,Lance Bass,9,15.814290619664334,16.441669428186614,15.814290619664334,15.814290619664334
7,74,Brooke Burke,9,16.145754242917185,16.78628275622396,16.145754242917185,16.145754242917185
7,68,Warren Sapp,10,79.19066637419436,82.33228980269955,79.19066637419436,79.19066637419436
7,71,Lance Bass,10,81.64771112717109,84.88680954501862,81.64771112717109,81.64771112717109
7,74,Brooke Burke,10,15.745965980807517,16.370634239008595,15.745965980807517,15.745965980807517
8,75,Gilles Marini,1,16.095823749479184,16.734371438338282,16.095823749479184,16.095823749479184
8,76,Denise Richards,1,15.763420651590652,16.388781365167844,15.763420651590652,15.763420651590652
8,77,David Alan Grier,1,15.992039148122677,16.626469531874143,15.992039148122677,15.992039148122677
8,78,Lawrence Taylor,1,15.443696336766461,16.056373063150414,15.443696336766461,15.443696336766461
8,79,Ty Murray,1,15.722880761476071,16.346633191218764,15.722880761476071,15.722880761476071
8,80,Shawn Johnson,1,16.25368811585186,16.89849854266519,16.25368811585186,16.25368811585186
8,81,Steve Wozniak,1,77.77555099674122,16.17220689612736,15.555110199348244,15.555110199348244
8,82,Belinda Carlisle,1,15.76228490459104,16.387600561224705,15.76228490459104,15.76228490459104
8,83,Chuck Wicks,1,15.609537768824627,16.228793696422887,15.609537768824627,15.609537768824627
8,84,Lil' Kim,1,16.013319769321573,16.648594390168046,16.013319769321573,16.013319769321573
8,85,Steve-O,1,15.51343456035733,16.128877916283965,15.51343456035733,15.51343456035733
8,86,Holly Madison,1,16.93452899242024,17.606349491844963,16.93452899242024,16.93452899242024
8,87,Melissa Rycroft,1,15.595849089228825,16.21456196448907,15.595849089228825,15.595849089228825
8,75,Gilles Marini,2,16.006895701945577,16.641915469518317,16.006895701945577,16.006895701945577
8,76,Denise Richards,2,16.010878736385433,16.646056517457563,16.010878736385433,16.010878736385433
8,77,David Alan Grier,2,15.670866494900393,16.29255543350237,15.670866494900393,15.670866494900393
8,78,Lawrence Taylor,2,15.585033908829832,16.203317728171232,15.585033908829832,15.585033908829832
8,79,Ty Murray,2,15.447483250065034,16.06031020950151,15.447483250065034,15.447483250065034
8,80,Shawn Johnson,2,15.873513716032816,16.503242001779856,15.873513716032816,15.873513716032816
8,81,Steve Wozniak,2,15.33782279133242,15.94629934077604,15.33782279133242,15.33782279133242
8,82,Belinda Carlisle,2,15.451618445081913,16.064609454477065,15.451618445081913,15.451618445081913
8,83,Chuck Wicks,2,15.575205737133778,16.193099656808045,15.575205737133778,15.575205737133778
8,84,Lil' Kim,2,15.394317257709048,16.00503503515688,15.394317257709048,15.394317257709048
8,85,Steve-O,2,77.09014694664982,16.029687865873417,15.418029389329963,15.418029389329963
8,86,Holly Madison,2,15.929811943481804,16.561773672113404,15.929811943481804,15.929811943481804
8,87,Melissa Rycroft,2,15.816623781577757,16.444095150454245,15.816623781577757,15.816623781577757
8,75,Gilles Marini,3,15.521257411535702,16.137011112780353,15.521257411535702,15.521257411535702
8,76,Denise Richards,3,15.345593767149671,15.954378603930772,15.345593767149671,15.345593767149671
8,77,David Alan Grier,3,15.570967899562929,16.188693697280296,15.570967899562929,15.570967899562929
8,78,Lawrence Taylor,3,15.27654075363146,15.882586144275654,15.27654075363146,15.27654075363146
8,79,Ty Murray,3,15.677953342767095,16.299923428230333,15.677953342767095,15.677953342767095
