index,season,week,placement,Judge_Share,Has_Previous_Week,is_eliminated,log_fame,age_scaled,industry_Actor_Performer,industry_Influencer,industry_Model_Fashion,industry_Music,industry_Others,industry_Sports,industry_TV_Media,pred_V,pred_sigma,pred_total_score
40,5,4,7,0.1282051282051282,1,0,8.023360906937263,-1.1481795048069432,1,0,0,0,0,0,0,0.11113719212916344,0.713689356850423,0.23934232033429165
41,5,4,4,0.1153846153846153,1,0,6.758615647543506,-0.2753834081646507,1,0,0,0,0,0,0,0.11108113280434458,0.7155971607039883,0.22646574818895987
42,5,4,9,0.0982905982905982,1,1,8.855701159914881,-0.6390484484322726,0,0,0,0,0,1,0,0.11095485907767363,0.7229920767393189,0.20924545736827183
45,5,4,1,0.1153846153846153,1,0,4.098179110519792,-0.4935824323252238,0,0,0,0,0,1,0,0.10845315706074225,0.7039507820378991,0.22383777244535755
46,5,4,2,0.1111111111111111,1,0,8.335456677720716,-0.4935824323252238,0,0,0,1,0,0,0,0.11246884577826471,0.7214038028383447,0.22357995688937582
48,5,4,3,0.1111111111111111,1,0,7.589736496990862,0.597412688477642,0,0,0,1,0,0,0,0.11286803580853842,0.727404156168134,0.22397914691964954
49,5,4,8,0.094017094017094,1,0,8.697518111839258,0.7428787045846906,0,0,0,0,0,0,1,0.11002935871553234,0.7309901637098292,0.20404645273262634
38,5,5,5,0.1306532663316583,1,0,5.456232490822838,-0.0571843840040775,1,0,0,0,0,0,0,0.12431438899376612,0.7118734706993409,0.2549676553254244
39,5,5,6,0.1306532663316583,1,0,7.237541648307627,1.2520097609593617,1,0,0,0,0,0,0,0.12652486354900686,0.7305307480829897,0.25717812988066513
40,5,5,7,0.1407035175879397,1,0,8.023360906937263,-1.1481795048069432,1,0,0,0,0,0,0,0.12500736690812556,0.713689356850423,0.2657108844960653
41,5,5,4,0.1256281407035176,1,0,6.758615647543506,-0.2753834081646507,1,0,0,0,0,0,0,0.12494431125185065,0.7155971607039883,0.25057245195536826
45,5,5,1,0.1155778894472362,1,0,4.098179110519792,-0.4935824323252238,0,0,0,0,0,1,0,0.12198835814819164,0.7039507820378991,0.23756624759542783
46,5,5,2,0.1457286432160804,1,0,8.335456677720716,-0.4935824323252238,0,0,0,1,0,0,0,0.12650521396650974,0.7214038028383447,0.27223385718259013
48,5,5,3,0.1055276381909547,1,0,7.589736496990862,0.597412688477642,0,0,0,1,0,0,0,0.12695422382202684,0.727404156168134,0.23248186201298154
49,5,5,8,0.1055276381909547,1,1,8.697518111839258,0.7428787045846906,0,0,0,0,0,0,1,0.12376127336052256,0.7309901637098292,0.22928891155147726
38,5,6,5,0.1388888888888889,1,0,5.456232490822838,-0.0571843840040775,1,0,0,0,0,0,0,0.14187273994443575,0.7118734706993409,0.2807616288333247
39,5,6,6,0.1222222222222222,1,0,7.237541648307627,1.2520097609593617,1,0,0,0,0,0,0,0.1443954252447286,0.7305307480829897,0.2666176474669508
40,5,6,7,0.1388888888888889,1,1,8.023360906937263,-1.1481795048069432,1,0,0,0,0,0,0,0.14266359509987625,0.713689356850423,0.28155248398876515
41,5,6,4,0.15,1,0,6.758615647543506,-0.2753834081646507,1,0,0,0,0,0,0,0.14259163336803551,0.7155971607039883,0.2925916333680355
45,5,6,1,0.1555555555555555,1,0,4.098179110519792,-0.4935824323252238,0,0,0,0,0,1,0,0.1392181770098629,0.7039507820378991,0.2947737325654184
46,5,6,2,0.1666666666666666,1,0,8.335456677720716,-0.4935824323252238,0,0,0,1,0,0,0,0.14437300032569717,0.7214038028383447,0.31103966699236374
48,5,6,3,0.1277777777777778,1,0,7.589736496990862,0.597412688477642,0,0,0,1,0,0,0,0.1448854290073638,0.727404156168134,0.27266320678514155
38,5,7,5,0.1634615384615384,1,0,5.456232490822838,-0.0571843840040775,1,0,0,0,0,0,0,0.16548083008438605,0.7118734706993409,0.32894236854592446
39,5,7,6,0.1602564102564102,1,1,7.237541648307627,1.2520097609593617,1,0,0,0,0,0,0,0.168423298508536,0.7305307480829897,0.3286797087649462
41,5,7,4,0.1698717948717948,1,0,6.758615647543506,-0.2753834081646507,1,0,0,0,0,0,0,0.16631934973605472,0.7155971607039883,0.3361911446078495
45,5,7,1,0.1666666666666666,1,0,4.098179110519792,-0.4935824323252238,0,0,0,0,0,1,0,0.16238453915424397,0.7039507820378991,0.3290512058209106
46,5,7,2,0.173076923076923,1,0,8.335456677720716,-0.4935824323252238,0,0,0,1,0,0,0,0.16839714200928638,0.7214038028383447,0.34147406508620937
48,5,7,3,0.1666666666666666,1,0,7.589736496990862,0.597412688477642,0,0,0,1,0,0,0,0.16899484050749292,0.727404156168134,0.33566150717415955
38,5,8,5,0.1939163498098859,1,1,5.456232490822838,-0.0571843840040775,1,0,0,0,0,0,0,0.19899647234896067,0.7118734706993409,0.3929128221588466
41,5,8,4,0.1901140684410646,1,0,6.758615647543506,-0.2753834081646507,1,0,0,0,0,0,0,0.20000482148881127,0.7155971607039883,0.39011888992987587
45,5,8,1,0.2167300380228136,1,0,4.098179110519792,-0.4935824323252238,0,0,0,0,0,1,0,0.19527307446565206,0.7039507820378991,0.41200311248846566
46,5,8,2,0.2129277566539923,1,0,8.335456677720716,-0.4935824323252238,0,0,0,1,0,0,0,0.2025034391984044,0.7214038028383447,0.41543119585239674
48,5,8,3,0.1863117870722433,1,0,7.589736496990862,0.597412688477642,0,0,0,1,0,0,0,0.20322219249817167,0.727404156168134,0.38953397957041497
41,5,9,4,0.2478632478632478,1,1,6.758615647543506,-0.2753834081646507,1,0,0,0,0,0,0,0.24969280981237352,0.7155971607039883,0.4975560576756213
45,5,9,1,0.2564102564102564,1,0,4.098179110519792,-0.4935824323252238,0,0,0,0,0,1,0,0.24378553617397253,0.7039507820378991,0.5001957925842289
46,5,9,2,0.2564102564102564,1,0,8.335456677720716,-0.4935824323252238,0,0,0,1,0,0,0,0.25281216899537284,0.7214038028383447,0.5092224254056292
48,5,9,3,0.2393162393162393,1,0,7.589736496990862,0.597412688477642,0,0,0,1,0,0,0,0.25370948501828106,0.727404156168134,0.49302572433452035
45,5,10,1,0.352940954028016,1,0,4.098179110519792,-0.4935824323252238,0,0,0,0,0,1,0,0.3249143009185478,0.7039507820378991,0.6778552549465637
46,5,10,2,0.3571422268889026,1,1,8.335456677720716,-0.4935824323252238,0,0,0,1,0,0,0,0.3369448837777405,0.7214038028383447,0.6940871106666431
48,5,10,3,0.2899168190830813,1,1,7.589736496990862,0.597412688477642,0,0,0,1,0,0,0,0.33814081530371165,0.727404156168134,0.628057634386793
50,6,1,3,0.0864197530864197,0,0,6.186010055819804,-0.3481164162181751,1,0,0,0,0,0,0,0.08278842052557894,0.7125497100245416,0.16920817361199864
51,6,1,10,0.074074074074074,0,0,7.794730651692058,0.7428787045846906,1,0,0,0,0,0,0,0.08406555496573753,0.7286213607173757,0.15813962903981155
52,6,1,8,0.0987654320987654,0,0,7.742892654331438,1.6884078092805077,1,0,0,0,0,0,0,0.08457495379342386,0.7364382512623583,0.18334038589218926
53,6,1,7,0.0905349794238683,0,0,7.240420733359791,0.23374764821002,1,0,0,0,0,0,0,0.08354909576963154,0.7219336118284458,0.17408407519349983
54,6,1,6,0.0864197530864197,0,0,7.991491090094314,-0.3481164162181751,1,0,0,0,0,0,0,0.08353874905008772,0.7202589141258992,0.16995850213650743
55,6,1,4,0.074074074074074,0,0,6.490125637858954,-0.2753834081646507,1,0,0,0,0,0,0,0.08295452560530243,0.714452241960948,0.15702859967937643
56,6,1,2,0.0905349794238683,0,0,7.772787961920567,-0.4208494242716994,0,0,0,0,0,1,0,0.08264375176622567,0.7201821686869464,0.17317873119009397
57,6,1,1,0.1111111111111111,0,0,7.75980030183174,-0.2026504001111263,0,0,0,0,0,1,0,0.08275862485554951,0.7219624402874761,0.19386973596666063
58,6,1,11,0.0617283950617283,0,0,8.320351170865786,-0.3481164162181751,0,0,0,0,0,1,0,0.08291037076218308,0.7231442620984808,0.14463876582391139
59,6,1,12,0.0658436213991769,0,0,7.910375462532047,1.0338107367987883,1,0,0,0,0,0,0,0.08427736873302784,0.7315903704987674,0.15012099013220476
60,6,1,9,0.0617283950617283,0,0,8.610769806586163,0.3064806562635443,0,0,0,0,0,0,1,0.0820049253777753,0.7269161218812223,0.1437333204395036
61,6,1,5,0.0987654320987654,0,0,8.99743777481506,-1.293645520913992,0,0,0,1,0,0,0,0.08393365879547636,0.7175170214163067,0.18269909089424174
50,6,2,3,0.0778210116731517,1,0,6.186010055819804,-0.3481164162181751,1,0,0,0,0,0,0,0.08278842052557894,0.7125497100245416,0.16060943219873064
51,6,2,10,0.0622568093385213,1,0,7.794730651692058,0.7428787045846906,1,0,0,0,0,0,0,0.08406555496573753,0.7286213607173757,0.14632236430425882
52,6,2,8,0.0817120622568093,1,0,7.742892654331438,1.6884078092805077,1,0,0,0,0,0,0,0.08457495379342386,0.7364382512623583,0.16628701605023316
53,6,2,7,0.0933852140077821,1,0,7.240420733359791,0.23374764821002,1,0,0,0,0,0,0,0.08354909576963154,0.7219336118284458,0.17693430977741365
54,6,2,6,0.0933852140077821,1,0,7.991491090094314,-0.3481164162181751,1,0,0,0,0,0,0,0.08353874905008772,0.7202589141258992,0.17692396305786984
55,6,2,4,0.0817120622568093,1,0,6.490125637858954,-0.2753834081646507,1,0,0,0,0,0,0,0.08295452560530243,0.714452241960948,0.16466658786211175
56,6,2,2,0.1050583657587548,1,0,7.772787961920567,-0.4208494242716994,0,0,0,0,0,1,0,0.08264375176622567,0.7201821686869464,0.18770211752498045
57,6,2,1,0.1050583657587548,1,0,7.75980030183174,-0.2026504001111263,0,0,0,0,0,1,0,0.08275862485554951,0.7219624402874761,0.1878169906143043
58,6,2,11,0.0583657587548638,1,1,8.320351170865786,-0.3481164162181751,0,0,0,0,0,1,0,0.08291037076218308,0.7231442620984808,0.14127612951704688
59,6,2,12,0.0661478599221789,1,1,7.910375462532047,1.0338107367987883,1,0,0,0,0,0,0,0.08427736873302784,0.7315903704987674,0.15042522865520674
60,6,2,9,0.0739299610894941,1,0,8.610769806586163,0.3064806562635443,0,0,0,0,0,0,1,0.0820049253777753,0.7269161218812223,0.15593488646726938
61,6,2,5,0.1011673151750972,1,0,8.99743777481506,-1.293645520913992,0,0,0,1,0,0,0,0.08393365879547636,0.7175170214163067,0.18510097397057357
50,6,3,3,0.1096491228070175,1,0,6.186010055819804,-0.3481164162181751,1,0,0,0,0,0,0,0.09940826336466124,0.7125497100245416,0.20905738617167874
51,6,3,10,0.0921052631578947,1,1,7.794730651692058,0.7428787045846906,1,0,0,0,0,0,0,0.10094178358371336,0.7286213607173757,0.19304704674160805
52,6,3,8,0.1140350877192982,1,0,7.742892654331438,1.6884078092805077,1,0,0,0,0,0,0,0.10155344464088557,0.7364382512623583,0.21558853236018377
53,6,3,7,0.0921052631578947,1,0,7.240420733359791,0.23374764821002,1,0,0,0,0,0,0,0.10032164478341167,0.7219336118284458,0.19242690794130637
54,6,3,6,0.1052631578947368,1,0,7.991491090094314,-0.3481164162181751,1,0,0,0,0,0,0,0.1003092209514936,0.7202589141258992,0.2055723788462304
55,6,3,4,0.0833333333333333,1,0,6.490125637858954,-0.2753834081646507,1,0,0,0,0,0,0,0.09960771417440654,0.714452241960948,0.18294104750773985
56,6,3,2,0.1008771929824561,1,0,7.772787961920567,-0.4208494242716994,0,0,0,0,0,1,0,0.09923455223405712,0.7201821686869464,0.2001117452165132
57,6,3,1,0.1184210526315789,1,0,7.75980030183174,-0.2026504001111263,0,0,0,0,0,1,0,0.09937248618960937,0.7219624402874761,0.21779353882118827
60,6,3,9,0.0921052631578947,1,0,8.610769806586163,0.3064806562635443,0,0,0,0,0,0,1,0.09846748092789843,0.7269161218812223,0.19057274408579314
61,6,3,5,0.0921052631578947,1,0,8.99743777481506,-1.293645520913992,0,0,0,1,0,0,0,0.10078340914986289,0.7175170214163067,0.19288867230775758
50,6,4,3,0.1155555555555555,1,0,6.186010055819804,-0.3481164162181751,1,0,0,0,0,0,0,0.11056932860355811,0.7125497100245416,0.2261248841591136
52,6,4,8,0.0977777777777777,1,0,7.742892654331438,1.6884078092805077,1,0,0,0,0,0,0,0.11295536016086392,0.7364382512623583,0.21073313793864162
53,6,4,7,0.1066666666666666,1,0,7.240420733359791,0.23374764821002,1,0,0,0,0,0,0,0.11158525994379015,0.7219336118284458,0.21825192661045675
54,6,4,6,0.1244444444444444,1,0,7.991491090094314,-0.3481164162181751,1,0,0,0,0,0,0,0.11157144122583483,0.7202589141258992,0.23601588567027923
55,6,4,4,0.1066666666666666,1,0,6.490125637858954,-0.2753834081646507,1,0,0,0,0,0,0,0.11079117275792259,0.714452241960948,0.21745783942458918
56,6,4,2,0.1288888888888889,1,0,7.772787961920567,-0.4208494242716994,0,0,0,0,0,1,0,0.11037611405144986,0.7201821686869464,0.23926500294033876
57,6,4,1,0.1288888888888889,1,0,7.75980030183174,-0.2026504001111263,0,0,0,0,0,1,0,0.11052953454528847,0.7219624402874761,0.23941842343417735
60,6,4,9,0.0844444444444444,1,1,8.610769806586163,0.3064806562635443,0,0,0,0,0,0,1,0.10952291979533563,0.7269161218812223,0.19396736423978003
61,6,4,5,0.1066666666666666,1,0,8.99743777481506,-1.293645520913992,0,0,0,1,0,0,0,0.11209886891595644,0.7175170214163067,0.21876553558262304
50,6,5,3,0.1173469387755102,1,0,6.186010055819804,-0.3481164162181751,1,0,0,0,0,0,0,0.12416864067758514,0.7125497100245416,0.24151557945309532
52,6,5,8,0.1071428571428571,1,1,7.742892654331438,1.6884078092805077,1,0,0,0,0,0,0,0.12684813867966444,0.7364382512623583,0.23399099582252153
53,6,5,7,0.1122448979591836,1,0,7.240420733359791,0.23374764821002,1,0,0,0,0,0,0,0.12530952499995146,0.7219336118284458,0.23755442295913506
54,6,5,6,0.1173469387755102,1,0,7.991491090094314,-0.3481164162181751,1,0,0,0,0,0,0,0.12529400666908982,0.7202589141258992,0.24264094544460002
55,6,5,4,0.1224489795918367,1,0,6.490125637858954,-0.2753834081646507,1,0,0,0,0,0,0,0.1244177702276837,0.714452241960948,0.2468667498195204
56,6,5,2,0.1377551020408163,1,0,7.772787961920567,-0.4208494242716994,0,0,0,0,0,1,0,0.12395166198559694,0.7201821686869464,0.26170676402641324
57,6,5,1,0.1479591836734693,1,0,7.75980030183174,-0.2026504001111263,0,0,0,0,0,1,0,0.12412395220760171,0.7219624402874761,0.272083135881071
61,6,5,5,0.1377551020408163,1,0,8.99743777481506,-1.293645520913992,0,0,0,1,0,0,0,0.1258863045528269,0.7175170214163067,0.2636414065936432
50,6,6,3,0.15,1,0,6.186010055819804,-0.3481164162181751,1,0,0,0,0,0,0,0.14220738244756606,0.7125497100245416,0.29220738244756606
53,6,6,7,0.1166666666666666,1,1,7.240420733359791,0.23374764821002,1,0,0,0,0,0,0,0.14351401004913947,0.7219336118284458,0.2601806767158061
54,6,6,6,0.1333333333333333,1,0,7.991491090094314,-0.3481164162181751,1,0,0,0,0,0,0,0.1434962372749531,0.7202589141258992,0.2768295706082864
55,6,6,4,0.1444444444444444,1,0,6.490125637858954,-0.2753834081646507,1,0,0,0,0,0,0,0.1424927045789555,0.714452241960948,0.2869371490233999
56,6,6,2,0.1333333333333333,1,0,7.772787961920567,-0.4208494242716994,0,0,0,0,0,1,0,0.14195888192709522,0.7201821686869464,0.2752922152604285
57,6,6,1,0.1666666666666666,1,0,7.75980030183174,-0.2026504001111263,0,0,0,0,0,1,0,0.14215620180882146,0.7219624402874761,0.30882286847548807
61,6,6,5,0.1555555555555555,1,0,8.99743777481506,-1.293645520913992,0,0,0,1,0,0,0,0.1441745819134693,0.7175170214163067,0.29973013746902477
50,6,7,3,0.1488673139158576,1,0,6.186010055819804,-0.3481164162181751,1,0,0,0,0,0,0,0.16603585361124817,0.7125497100245416,0.3149031675271058
54,6,7,6,0.1650485436893204,1,1,7.991491090094314,-0.3481164162181751,1,0,0,0,0,0,0,0.16754067078573687,0.7202589141258992,0.3325892144750573
55,6,7,4,0.1682847896440129,1,0,6.490125637858954,-0.2753834081646507,1,0,0,0,0,0,0,0.16636898472458467,0.714452241960948,0.33465377436859756
56,6,7,2,0.1779935275080906,1,0,7.772787961920567,-0.4208494242716994,0,0,0,0,0,1,0,0.16574571399030108,0.7201821686869464,0.3437392414983917
57,6,7,1,0.174757281553398,1,0,7.75980030183174,-0.2026504001111263,0,0,0,0,0,1,0,0.16597609707191757,0.7219624402874761,0.3407333786253156
61,6,7,5,0.1650485436893204,1,0,8.99743777481506,-1.293645520913992,0,0,0,1,0,0,0,0.16833267981621167,0.7175170214163067,0.33338122350553206
50,6,8,3,0.2134831460674157,1,0,6.186010055819804,-0.3481164162181751,1,0,0,0,0,0,0,0.19945221079805198,0.7125497100245416,0.4129353568654677
55,6,8,4,0.1872659176029962,1,0,6.490125637858954,-0.2753834081646507,1,0,0,0,0,0,0,0.19985238784171722,0.714452241960948,0.38711830544471343
56,6,8,2,0.194756554307116,1,0,7.772787961920567,-0.4208494242716994,0,0,0,0,0,1,0,0.19910367770968965,0.7201821686869464,0.39386023201680564
57,6,8,1,0.2059925093632958,1,0,7.75980030183174,-0.2026504001111263,0,0,0,0,0,1,0,0.19938042766434982,0.7219624402874761,0.40537293702764565
61,6,8,5,0.198501872659176,1,1,8.99743777481506,-1.293645520913992,0,0,0,1,0,0,0,0.20221129598619134,0.7175170214163067,0.4007131686453673
50,6,9,3,0.2545454545454546,1,0,6.186010055819804,-0.3481164162181751,1,0,0,0,0,0,0,0.2500063109374381,0.7125497100245416,0.5045517654828926
55,6,9,4,0.2363636363636363,1,1,6.490125637858954,-0.2753834081646507,1,0,0,0,0,0,0,0.2505079187461873,0.714452241960948,0.4868715551098236
56,6,9,2,0.25,1,0,7.772787961920567,-0.4208494242716994,0,0,0,0,0,1,0,0.2495694370050186,0.7201821686869464,0.4995694370050186
57,6,9,1,0.2590909090909091,1,0,7.75980030183174,-0.2026504001111263,0,0,0,0,0,1,0,0.24991633331135613,0.7219624402874761,0.5090072424022652
50,6,10,3,0.3076923076923077,1,1,6.186010055819804,-0.3481164162181751,1,0,0,0,0,0,0,0.3335676482654849,0.7125497100245416,0.6412599559577926
56,6,10,2,0.3372781065088757,1,1,7.772787961920567,-0.4208494242716994,0,0,0,0,0,1,0,0.3329847549389956,0.7201821686869464,0.6702628614478713
57,6,10,1,0.3550295857988166,1,0,7.75980030183174,-0.2026504001111263,0,0,0,0,0,1,0,0.33344759679551955,0.7219624402874761,0.6884771825943361
62,7,1,12,0.0734126984126984,0,1,6.563084691371117,0.8156117126382151,1,0,0,0,0,0,0,0.07752703944977204,0.723928009584041,0.15093973786247045
63,7,1,7,0.0634920634920634,0,0,7.583270760053979,3.1430679703509954,1,0,0,0,0,0,0,0.0791411765507364,0.7482233331225344,0.1426332400427998
64,7,1,6,0.0734126984126984,0,0,7.299338906550068,1.6156748012269833,1,0,0,0,0,0,0,0.07822873381523825,0.7338906008864807,0.15164143222793663
65,7,1,4,0.0813492063492063,0,0,9.015917722610713,-1.5118445450745652,1,0,0,0,0,0,0,0.07727540069301841,0.7148786689456862,0.1586246070422247
66,7,1,10,0.0833333333333333,0,0,7.792917340278051,-0.5663154403787483,0,0,0,0,0,1,0,0.07658265088432947,0.7190460896386498,0.1599159842176628
67,7,1,5,0.0773809523809523,0,0,7.026974314165824,-0.3481164162181751,0,0,0,0,0,1,0,0.0764010846783869,0.7176007791364708,0.15378203705933918
68,7,1,2,0.0853174603174603,0,0,7.915301797105158,-0.2753834081646507,0,0,0,0,0,1,0,0.07677819633716758,0.722017428243223,0.16209565665462788
69,7,1,13,0.0476190476190476,0,1,0.0,0.3064806562635443,1,0,0,0,0,0,0,0.07477152551102047,0.6919059526393998,0.12239057313006807
70,7,1,8,0.0892857142857142,0,0,9.087116702161698,0.0882816321029712,0,0,0,1,0,0,0,0.07860088952978868,0.7295572786955902,0.16788660381550288
71,7,1,3,0.0853174603174603,0,0,9.470122716112977,-0.7117814564857969,0,0,0,1,0,0,0,0.07833276382019483,0.7244396048040836,0.16365022413765512
72,7,1,11,0.0734126984126984,0,0,9.48969896328514,-0.8572474725928457,0,0,0,0,0,0,1,0.0758014420653807,0.7208778513637956,0.1492141404780791
73,7,1,9,0.0694444444444444,0,0,5.93262593874612,0.1610146401564956,0,0,0,0,0,0,1,0.07497290569126502,0.714212167791132,0.14441735013570944
74,7,1,1,0.0972222222222222,0,0,7.950823275653065,-0.1299173920576019,0,0,0,0,0,0,1,0.07558619097370121,0.7203978660615963,0.1728084131959234
63,7,2,7,0.0678733031674208,1,0,7.583270760053979,3.1430679703509954,1,0,0,0,0,0,0,0.09335972935692387,0.7482233331225344,0.16123303252434468
64,7,2,6,0.0950226244343891,1,0,7.299338906550068,1.6156748012269833,1,0,0,0,0,0,0,0.09228335659431795,0.7338906008864807,0.18730598102870705
65,7,2,4,0.0950226244343891,1,0,9.015917722610713,-1.5118445450745652,1,0,0,0,0,0,0,0.0911587470527808,0.7148786689456862,0.1861813714871699
66,7,2,10,0.0950226244343891,1,1,7.792917340278051,-0.5663154403787483,0,0,0,0,0,1,0,0.09034153738431197,0.7190460896386498,0.18536416181870108
67,7,2,5,0.085972850678733,1,0,7.026974314165824,-0.3481164162181751,0,0,0,0,0,1,0,0.0901273508813315,0.7176007791364708,0.1761002015600645
68,7,2,2,0.1085972850678732,1,0,7.915301797105158,-0.2753834081646507,0,0,0,0,0,1,0,0.09057221465434522,0.722017428243223,0.19916949972221842
70,7,2,8,0.1040723981900452,1,0,9.087116702161698,0.0882816321029712,0,0,0,1,0,0,0,0.09272237403509087,0.7295572786955902,0.19679477222513608
71,7,2,3,0.090497737556561,1,0,9.470122716112977,-0.7117814564857969,0,0,0,1,0,0,0,0.09240607669441048,0.7244396048040836,0.18290381425097146
72,7,2,11,0.0769230769230769,1,1,9.48969896328514,-0.8572474725928457,0,0,0,0,0,0,1,0.08941997610500065,0.7208778513637956,0.16634305302807756
73,7,2,9,0.0723981900452488,1,0,5.93262593874612,0.1610146401564956,0,0,0,0,0,0,1,0.08844258437264226,0.714212167791132,0.16084077441789107
74,7,2,1,0.1085972850678732,1,0,7.950823275653065,-0.1299173920576019,0,0,0,0,0,0,1,0.08916605286884438,0.7203978660615963,0.19776333793671758
63,7,3,7,0.0804020100502512,1,0,7.583270760053979,3.1430679703509954,1,0,0,0,0,0,0,0.11382022532748765,0.7482233331225344,0.19422223537773886
64,7,3,6,0.1055276381909547,1,0,7.299338906550068,1.6156748012269833,1,0,0,0,0,0,0,0.11250795727336983,0.7338906008864807,0.21803559546432455
65,7,3,4,0.1055276381909547,1,0,9.015917722610713,-1.5118445450745652,1,0,0,0,0,0,0,0.11113688098271532,0.7148786689456862,0.21666451917367002
67,7,3,5,0.1206030150753769,1,0,7.026974314165824,-0.3481164162181751,0,0,0,0,0,1,0,0.10987944648237032,0.7176007791364708,0.2304824615577472
